Time,Absolute Ia,Absolute Ib,Absolute Ic,Fault
0.0324987,0.019143647,0.195021555,0.158324704,No
0.03266536,0.025331354,0.195627868,0.154048935,No
0.03283202,0.031476449,0.19552511,0.149171636,No
0.03299868,0.037562229,0.194708064,0.143698633,No
0.03316534,0.043570068,0.193172634,0.137638494,No
0.033332,0.049479224,0.19091554,0.13100259,No
0.03349866,0.055266738,0.18793492,0.123805545,No
0.03366532,0.060907401,0.184230819,0.116066106,No
0.03383198,0.066374227,0.179805353,0.107806906,No
0.03399864,0.071638405,0.174663261,0.099054709,No
0.0341653,0.076669849,0.168812349,0.089840747,No
0.03433196,0.081438385,0.162265673,0.08020144,No
0.03449862,0.085912399,0.155037597,0.070176028,No
0.03466528,0.090060294,0.147146478,0.059807967,No
0.03483194,0.093852013,0.138616294,0.049144674,No
0.0349986,0.097258784,0.129475176,0.038236588,No
0.03516526,0.100253604,0.119755849,0.027137037,No
0.03533192,0.102812707,0.109496273,0.01590158,No
0.03549858,0.104915604,0.098739021,0.004587377,No
0.03566524,0.106544919,0.087530762,0.006747419,No
0.0358319,0.107687585,0.075922206,0.018044746,No
0.03599856,0.108335055,0.063967712,0.029247105,No
0.03616522,0.108482927,0.0517244,0.040298145,No
0.03633188,0.108131357,0.03925176,0.051143501,No
0.03649854,0.107285172,0.026611226,0.061731409,No
0.0366652,0.105953433,0.013865251,0.072012961,No
0.03683186,0.104149178,0.001076684,0.081942573,No
0.03699852,0.101890162,0.011691542,0.091479026,No
0.03716518,0.099196889,0.024377575,0.100584731,No
0.03733184,0.096091665,0.036921639,0.109225653,No
0.0374985,0.092599697,0.04926604,0.117372431,No
0.03766516,0.08874774,0.06135577,0.12499956,No
0.03783182,0.084564433,0.073138684,0.132086068,No
0.03799848,0.080079049,0.084566139,0.138614789,No
0.03816514,0.075320832,0.095593259,0.14457196,No
0.0383318,0.070318989,0.106179036,0.149947256,No
0.03849846,0.065101884,0.116286479,0.154733032,No
